filename,local_path,class,source,observation_id,observation_uri,species,taxon_name,photo_id,photo_url,photo_license,photo_attribution,search_query
none_156687621.jpg,/home/kylelima21/BISONN/data/labeled/none/none_156687621.jpg,none,inaturalist,,https://www.inaturalist.org/photos/156687621,,,156687621,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_156687654.jpg,/home/kylelima21/BISONN/data/labeled/none/none_156687654.jpg,none,inaturalist,,https://www.inaturalist.org/photos/156687654,,,156687654,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_156687677.jpg,/home/kylelima21/BISONN/data/labeled/none/none_156687677.jpg,none,inaturalist,,https://www.inaturalist.org/photos/156687677,,,156687677,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_179069342.jpg,/home/kylelima21/BISONN/data/labeled/none/none_179069342.jpg,none,inaturalist,,https://www.inaturalist.org/photos/179069342,,,179069342,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_179069347.jpg,/home/kylelima21/BISONN/data/labeled/none/none_179069347.jpg,none,inaturalist,,https://www.inaturalist.org/photos/179069347,,,179069347,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_179069353.jpg,/home/kylelima21/BISONN/data/labeled/none/none_179069353.jpg,none,inaturalist,,https://www.inaturalist.org/photos/179069353,,,179069353,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_181838998.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_181838998.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/181838998,,,181838998,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_188768362.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_188768362.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/188768362,,,188768362,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_193203531.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_193203531.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/193203531,,,193203531,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_204686831.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_204686831.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/204686831,,,204686831,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_207322643.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_207322643.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/207322643,,,207322643,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_2108437.jpg,/home/kylelima21/BISONN/data/labeled/none/none_2108437.jpg,none,inaturalist,,https://www.inaturalist.org/photos/2108437,,,2108437,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_213857777.jpg,/home/kylelima21/BISONN/data/labeled/none/none_213857777.jpg,none,inaturalist,,https://www.inaturalist.org/photos/213857777,,,213857777,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_234859441.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_234859441.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/234859441,,,234859441,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_234859709.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_234859709.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/234859709,,,234859709,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_234859721.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_234859721.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/234859721,,,234859721,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_234859736.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_234859736.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/234859736,,,234859736,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_235500649.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_235500649.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/235500649,,,235500649,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_235500653.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_235500653.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/235500653,,,235500653,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_287536327.jpg,/home/kylelima21/BISONN/data/labeled/none/none_287536327.jpg,none,inaturalist,,https://www.inaturalist.org/photos/287536327,,,287536327,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_287547084.jpg,/home/kylelima21/BISONN/data/labeled/none/none_287547084.jpg,none,inaturalist,,https://www.inaturalist.org/photos/287547084,,,287547084,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_287554260.jpg,/home/kylelima21/BISONN/data/labeled/none/none_287554260.jpg,none,inaturalist,,https://www.inaturalist.org/photos/287554260,,,287554260,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_294707344.jpg,/home/kylelima21/BISONN/data/labeled/none/none_294707344.jpg,none,inaturalist,,https://www.inaturalist.org/photos/294707344,,,294707344,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_294707376.jpg,/home/kylelima21/BISONN/data/labeled/none/none_294707376.jpg,none,inaturalist,,https://www.inaturalist.org/photos/294707376,,,294707376,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_294707419.jpg,/home/kylelima21/BISONN/data/labeled/none/none_294707419.jpg,none,inaturalist,,https://www.inaturalist.org/photos/294707419,,,294707419,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_304911350.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_304911350.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/304911350,,,304911350,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_321145330.jpg,/home/kylelima21/BISONN/data/labeled/none/none_321145330.jpg,none,inaturalist,,https://www.inaturalist.org/photos/321145330,,,321145330,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_330719593.jpg,/home/kylelima21/BISONN/data/labeled/none/none_330719593.jpg,none,inaturalist,,https://www.inaturalist.org/photos/330719593,,,330719593,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_334470327.jpg,/home/kylelima21/BISONN/data/labeled/none/none_334470327.jpg,none,inaturalist,,https://www.inaturalist.org/photos/334470327,,,334470327,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_344751399.jpg,/home/kylelima21/BISONN/data/labeled/none/none_344751399.jpg,none,inaturalist,,https://www.inaturalist.org/photos/344751399,,,344751399,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_344751408.jpg,/home/kylelima21/BISONN/data/labeled/none/none_344751408.jpg,none,inaturalist,,https://www.inaturalist.org/photos/344751408,,,344751408,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_345137508.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_345137508.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/345137508,,,345137508,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_345137527.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_345137527.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/345137527,,,345137527,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_345137553.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_345137553.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/345137553,,,345137553,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_351489086.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_351489086.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/351489086,,,351489086,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_366283562.jpg,/home/kylelima21/BISONN/data/labeled/none/none_366283562.jpg,none,inaturalist,,https://www.inaturalist.org/photos/366283562,,,366283562,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_366283675.jpg,/home/kylelima21/BISONN/data/labeled/none/none_366283675.jpg,none,inaturalist,,https://www.inaturalist.org/photos/366283675,,,366283675,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_367265893.jpg,/home/kylelima21/BISONN/data/labeled/none/none_367265893.jpg,none,inaturalist,,https://www.inaturalist.org/photos/367265893,,,367265893,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_367265897.jpg,/home/kylelima21/BISONN/data/labeled/none/none_367265897.jpg,none,inaturalist,,https://www.inaturalist.org/photos/367265897,,,367265897,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_374196151.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_374196151.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/374196151,,,374196151,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_375347623.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_375347623.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/375347623,,,375347623,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_377861519.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_377861519.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/377861519,,,377861519,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_385589617.jpg,/home/kylelima21/BISONN/data/labeled/none/none_385589617.jpg,none,inaturalist,,https://www.inaturalist.org/photos/385589617,,,385589617,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_402766047.jpg,/home/kylelima21/BISONN/data/labeled/none/none_402766047.jpg,none,inaturalist,,https://www.inaturalist.org/photos/402766047,,,402766047,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_402766061.jpg,/home/kylelima21/BISONN/data/labeled/none/none_402766061.jpg,none,inaturalist,,https://www.inaturalist.org/photos/402766061,,,402766061,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_402766072.jpg,/home/kylelima21/BISONN/data/labeled/none/none_402766072.jpg,none,inaturalist,,https://www.inaturalist.org/photos/402766072,,,402766072,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_432953504.jpg,/home/kylelima21/BISONN/data/labeled/none/none_432953504.jpg,none,inaturalist,,https://www.inaturalist.org/photos/432953504,,,432953504,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_435496057.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_435496057.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/435496057,,,435496057,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_435496080.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_435496080.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/435496080,,,435496080,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_437746741.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_437746741.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/437746741,,,437746741,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_444241634.jpg,/home/kylelima21/BISONN/data/labeled/none/none_444241634.jpg,none,inaturalist,,https://www.inaturalist.org/photos/444241634,,,444241634,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_449378360.jpg,/home/kylelima21/BISONN/data/labeled/none/none_449378360.jpg,none,inaturalist,,https://www.inaturalist.org/photos/449378360,,,449378360,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_449378405.jpg,/home/kylelima21/BISONN/data/labeled/none/none_449378405.jpg,none,inaturalist,,https://www.inaturalist.org/photos/449378405,,,449378405,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_451537701.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_451537701.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/451537701,,,451537701,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_456823176.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_456823176.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/456823176,,,456823176,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_456823226.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_456823226.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/456823226,,,456823226,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_458252878.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_458252878.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/458252878,,,458252878,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_458252891.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_458252891.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/458252891,,,458252891,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_458252913.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_458252913.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/458252913,,,458252913,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_53123192.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_53123192.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/53123192,,,53123192,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_542355371.jpg,/home/kylelima21/BISONN/data/labeled/none/none_542355371.jpg,none,inaturalist,,https://www.inaturalist.org/photos/542355371,,,542355371,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_553233319.jpg,/home/kylelima21/BISONN/data/labeled/none/none_553233319.jpg,none,inaturalist,,https://www.inaturalist.org/photos/553233319,,,553233319,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_63546513.jpg,/home/kylelima21/BISONN/data/labeled/none/none_63546513.jpg,none,inaturalist,,https://www.inaturalist.org/photos/63546513,,,63546513,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_63546517.jpg,/home/kylelima21/BISONN/data/labeled/none/none_63546517.jpg,none,inaturalist,,https://www.inaturalist.org/photos/63546517,,,63546517,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_66397473.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_66397473.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/66397473,,,66397473,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_698899991.jpg,/home/kylelima21/BISONN/data/labeled/none/none_698899991.jpg,none,inaturalist,,https://www.inaturalist.org/photos/698899991,,,698899991,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_74929846.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_74929846.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/74929846,,,74929846,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_74929949.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_74929949.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/74929949,,,74929949,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_74929965.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_74929965.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/74929965,,,74929965,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_74929973.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_74929973.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/74929973,,,74929973,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_88132505.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_88132505.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/88132505,,,88132505,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_88132531.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_88132531.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/88132531,,,88132531,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_88132562.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_88132562.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/88132562,,,88132562,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_88132596.jpeg,/home/kylelima21/BISONN/data/labeled/none/none_88132596.jpeg,none,inaturalist,,https://www.inaturalist.org/photos/88132596,,,88132596,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_96391589.jpg,/home/kylelima21/BISONN/data/labeled/none/none_96391589.jpg,none,inaturalist,,https://www.inaturalist.org/photos/96391589,,,96391589,,cc-by-nc,"(c) iNaturalist contributor, some rights reserved (CC BY-NC)",
none_wiki_110194540.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_110194540.jpg,none,wikimedia,,File:A Watchful Ashy Drongo chasing a raptor (50978781766).jpg,,,110194540,,CC BY 2.0,Hari K  Patibanda,
none_wiki_110197739.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_110197739.jpg,none,wikimedia,,File:An Eurasian Harrier - Harrying (50348420188).jpg,,,110197739,,CC BY 2.0,Hari K  Patibanda,
none_wiki_110197763.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_110197763.jpg,none,wikimedia,,File:The First Winter Migrant Raptor this season - A Eurasian Marsh Harrier (50348420108).jpg,,,110197763,,CC BY 2.0,Hari K  Patibanda,
none_wiki_110708002.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_110708002.jpg,none,wikimedia,,File:Avocets and Dowitchers in Wetland West of Dunes (34443405922).jpg,,,110708002,,Public domain,Great Sand Dunes National Park and Preserve,
none_wiki_116354779.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_116354779.jpg,none,wikimedia,,File:Eagle owl perched in tree - DPLA - 4f3ea00b5002bddad7f51111a51a39f4.jpg,,,116354779,,CC BY-SA 4.0,"Garst, Warren, 1922-2016, photographer",
none_wiki_117599602.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_117599602.jpg,none,wikimedia,,File:Ceder Waxwing in a tree.jpg,,,117599602,,CC BY 2.0,MattysFlicks,
none_wiki_123158510.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_123158510.jpg,none,wikimedia,,File:Great horned owl at Seedskadee National Wildlife Refuge (50380396766).jpg,,,123158510,,Public domain,USFWS Mountain-Prairie,
none_wiki_123158514.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_123158514.jpg,none,wikimedia,,File:Great horned owl at Seedskadee National Wildlife Refuge (50380394156).jpg,,,123158514,,Public domain,USFWS Mountain-Prairie,
none_wiki_126326945.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_126326945.jpg,none,wikimedia,,File:Great horned owl.jpg,,,126326945,,CC BY 2.0,Matt MacGillivray,
none_wiki_130171903.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_130171903.jpg,none,wikimedia,,File:Red-tailed Hawk getting mobbed by a Northern Mockingbird and Blue Jays.jpg,,,130171903,,CC BY 2.0,Wildreturn,
none_wiki_130171916.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_130171916.jpg,none,wikimedia,,File:Red-tailed Hawk getting mobbed by a Northern Mockingbird and Blue Jays - 52113520229.jpg,,,130171916,,CC BY 2.0,Wildreturn,
none_wiki_130171920.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_130171920.jpg,none,wikimedia,,File:Red-tailed Hawk with squirrel and mobbing Blue Jays.jpg,,,130171920,,CC BY 2.0,Wildreturn,
none_wiki_130171922.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_130171922.jpg,none,wikimedia,,File:Red-tailed Hawk with squirrel and mobbing Blue Jays - 52048958852.jpg,,,130171922,,CC BY 2.0,Wildreturn,
none_wiki_13028387.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_13028387.jpg,none,wikimedia,,File:Great Skua - geograph.org.uk - 500972.jpg,,,13028387,,CC BY-SA 2.0,Eileen Henderson,
none_wiki_133669407.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_133669407.jpg,none,wikimedia,,File:Gull dive-bombing a heron - geograph.org.uk - 5014368.jpg,,,133669407,,CC BY-SA 2.0,Mat Fascione,
none_wiki_134071783.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_134071783.jpg,none,wikimedia,,File:Great horned owl mobbed by crows cromwell 1.2.23 DSC 8052.jpg,,,134071783,,CC BY 2.0,lwolfartist,
none_wiki_14578467.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_14578467.jpg,none,wikimedia,,File:Bittern 2.jpg,,,14578467,,CC BY 2.0,Andy  Vernon,
none_wiki_146170882.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_146170882.jpg,none,wikimedia,,File:Asian Barred Owlet Facts 01.jpg,,,146170882,,CC BY 4.0,Shiv's fotografia,
none_wiki_146170883.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_146170883.jpg,none,wikimedia,,File:Asian Barred Owlet Facts 02.jpg,,,146170883,,CC BY 4.0,Shiv's fotografia,
none_wiki_21114425.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_21114425.jpg,none,wikimedia,,File:Sparrowhawk 1 (4060737887).jpg,,,21114425,,CC BY 2.0,"Tony Hisgett from Birmingham, UK",
none_wiki_24302831.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_24302831.jpg,none,wikimedia,,File:Masked Lapwing - Vanellus miles (6762609843).jpg,,,24302831,,CC BY 2.0,David Lochlin from Australia,
none_wiki_52332233.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_52332233.jpg,none,wikimedia,,File:Red tail Hawk - Flickr - brewbooks (2).jpg,,,52332233,,CC BY-SA 2.0,"brewbooks from near Seattle, USA",
none_wiki_52333301.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_52333301.jpg,none,wikimedia,,File:Red-tailed hawk - Flickr - brewbooks.jpg,,,52333301,,CC BY-SA 2.0,"brewbooks from near Seattle, USA",
none_wiki_60360018.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_60360018.jpg,none,wikimedia,,"File:Mobor Beach, Goa, India - panoramio (2).jpg",,,60360018,,CC BY 3.0,Владимир Кочадыков,
none_wiki_66590694.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_66590694.jpg,none,wikimedia,,File:Flying by!! (29354162824).jpg,,,66590694,,CC BY 2.0,"Chad Sparkes from Kissimmee,Florida, United States",
none_wiki_74580805.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_74580805.jpg,none,wikimedia,,File:Great horned owl (3095526088).jpg,,,74580805,,CC BY 2.0,"Matt MacGillivray from Toronto, Canada",
none_wiki_88265084.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_88265084.jpg,none,wikimedia,,File:Pacific baza chased by Torresian crows 7th Brigade Park Chermside P1090863.jpg,,,88265084,,CC BY-SA 4.0,John Robert McPherson,
none_wiki_88265085.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_88265085.jpg,none,wikimedia,,File:Pacific baza chased by Torresian crows 7th Brigade Park Chermside P1090865.jpg,,,88265085,,CC BY-SA 4.0,John Robert McPherson,
none_wiki_93781636.jpg,/home/kylelima21/BISONN/data/labeled/none/none_wiki_93781636.jpg,none,wikimedia,,File:Peregrine Falcon Consuming a Parrot - Relishing every bit of it! (49537973492).jpg,,,93781636,,CC BY 2.0,Hari K  Patibanda,
